campaign_id,product_type,audience_age,audience_gender,location,channel,duration_days,budget_usd,click_through_rate
401,Laptops,45-54,Female,Florida,LinkedIn,30,3475.03,0.042
402,Books,35-44,Other,Illinois,YouTube,60,5351.09,0.0577
403,Shoes,25-34,Other,New York,Facebook,30,2290.29,0.0437
404,Books,45-54,Female,Texas,Facebook,14,1974.79,0.0523
405,Furniture,45-54,Male,New York,Google Ads,60,635.67,0.0548
406,Books,55+,Other,Illinois,LinkedIn,14,9159.73,0.0601
407,Shoes,18-24,Male,Florida,LinkedIn,30,1033.03,0.04
408,Furniture,45-54,Female,New York,Instagram,45,3977.11,0.0602
409,Books,25-34,Male,Illinois,Google Ads,45,2454.83,0.0599
410,Furniture,35-44,Other,Illinois,Google Ads,7,7539.81,0.0974
411,Smartphones,55+,Female,Texas,LinkedIn,45,7218.25,0.0337
412,Smartphones,25-34,Other,Florida,Instagram,7,8159.11,0.0642
413,Books,55+,Other,Illinois,Facebook,30,6359.68,0.0594
414,Furniture,18-24,Female,Florida,Instagram,7,6120.71,0.0507
415,Shoes,45-54,Female,Texas,Facebook,7,4367.55,0.0481
416,Books,25-34,Male,New York,LinkedIn,7,6545.41,0.0418
417,Smartphones,35-44,Female,California,Instagram,14,1594.45,0.0413
418,Smartphones,18-24,Male,California,Google Ads,7,7002.87,0.0919
419,Books,18-24,Female,California,YouTube,60,1487.03,0.0364
420,Furniture,55+,Other,Florida,Google Ads,30,8686.53,0.0995
421,Smartphones,18-24,Male,California,Facebook,14,5303.99,0.0726
422,Furniture,25-34,Female,New York,LinkedIn,60,5538.39,0.037
423,Smartphones,55+,Male,Illinois,Instagram,30,6056.15,0.0364
424,Smartphones,18-24,Male,Florida,LinkedIn,14,7872.5,0.0634
425,Laptops,35-44,Male,New York,LinkedIn,30,5045.47,0.0519
426,Smartphones,25-34,Other,Florida,Facebook,45,4562.09,0.0562
427,Shoes,35-44,Female,Florida,LinkedIn,30,3239.17,0.0344
428,Books,35-44,Female,Florida,Instagram,45,1716.37,0.0516
429,Books,55+,Male,Texas,Google Ads,45,2308.25,0.0685
430,Furniture,45-54,Female,Illinois,LinkedIn,30,505.01,0.0386
431,Smartphones,55+,Other,California,Instagram,45,8759.51,0.038
432,Shoes,25-34,Male,Texas,Instagram,14,7767.1,0.0636
433,Furniture,25-34,Other,Illinois,Facebook,45,2577.48,0.0437
434,Laptops,55+,Other,California,LinkedIn,7,522.71,0.0139
435,Furniture,45-54,Female,Texas,Facebook,14,5175.1,0.0725
436,Furniture,55+,Female,Texas,Google Ads,14,4419.45,0.0867
437,Smartphones,25-34,Male,New York,Google Ads,14,7872.06,0.0894
438,Laptops,45-54,Other,Texas,Instagram,7,4327.51,0.0618
439,Furniture,25-34,Female,Florida,LinkedIn,7,8709.07,0.0581
440,Shoes,45-54,Male,Texas,Instagram,7,1410.46,0.0401
441,Shoes,45-54,Male,Florida,LinkedIn,7,3975.65,0.0555
442,Books,55+,Female,Illinois,Facebook,7,9372.44,0.0889
443,Laptops,55+,Other,Illinois,Google Ads,60,611.43,0.0377
444,Laptops,55+,Male,Florida,Google Ads,60,4212.5,0.0589
445,Books,45-54,Female,New York,Facebook,7,2967.18,0.0493
446,Furniture,45-54,Male,New York,YouTube,14,5552.68,0.0737
447,Laptops,25-34,Female,Illinois,YouTube,45,3148.28,0.0601
448,Shoes,35-44,Male,Texas,YouTube,45,8764.13,0.0551
449,Shoes,55+,Other,Illinois,LinkedIn,60,9402.81,0.036
450,Smartphones,25-34,Male,Illinois,Facebook,7,8566.78,0.0733
451,Laptops,25-34,Female,Florida,LinkedIn,30,4286.39,0.0478
452,Furniture,18-24,Female,New York,LinkedIn,45,9904.37,0.0327
453,Books,55+,Female,Florida,Facebook,45,7482.85,0.061
454,Books,25-34,Other,Illinois,LinkedIn,14,3878.28,0.0456
455,Furniture,18-24,Female,California,Facebook,45,1390.08,0.0295
456,Smartphones,55+,Female,Texas,YouTube,60,6836.94,0.0392
457,Books,45-54,Other,Illinois,YouTube,7,7421.39,0.0792
458,Laptops,18-24,Female,Florida,LinkedIn,7,1663.36,0.0375
459,Smartphones,45-54,Female,California,Google Ads,45,5722.5,0.0537
460,Laptops,35-44,Other,California,Facebook,30,9877.34,0.0635
461,Shoes,35-44,Male,Illinois,Instagram,60,3599.3,0.0505
462,Smartphones,35-44,Female,New York,Instagram,45,3368.0,0.0432
463,Books,35-44,Male,California,LinkedIn,60,9081.37,0.0462
464,Smartphones,25-34,Other,Texas,Google Ads,30,1615.45,0.0699
465,Smartphones,35-44,Female,Florida,Facebook,60,9368.51,0.0525
466,Smartphones,25-34,Female,Florida,YouTube,60,7905.13,0.0598
467,Smartphones,25-34,Other,Florida,LinkedIn,60,4212.98,0.056
468,Laptops,55+,Female,Illinois,Facebook,7,1293.7,0.0386
469,Shoes,25-34,Male,Florida,Facebook,30,682.16,0.0439
470,Furniture,25-34,Male,Florida,Facebook,7,4070.4,0.0593
471,Smartphones,35-44,Other,Texas,Google Ads,14,7200.86,0.0956
472,Books,25-34,Female,New York,Facebook,45,5131.53,0.05
473,Smartphones,45-54,Female,Illinois,Google Ads,7,7517.19,0.0742
474,Books,35-44,Other,Illinois,Google Ads,60,6870.42,0.0838
475,Laptops,18-24,Male,Florida,Facebook,14,5942.62,0.0619
476,Books,35-44,Male,Texas,YouTube,30,9691.24,0.0626
477,Furniture,25-34,Other,California,Facebook,30,7419.65,0.0452
478,Shoes,45-54,Female,Florida,YouTube,7,9188.83,0.0627
479,Books,35-44,Male,Florida,LinkedIn,60,2800.53,0.0365
480,Books,45-54,Female,Illinois,Instagram,60,7279.58,0.0576
481,Shoes,18-24,Male,Illinois,LinkedIn,30,6179.13,0.0537
482,Furniture,18-24,Female,Florida,Google Ads,60,9280.81,0.0593
483,Smartphones,55+,Male,Illinois,LinkedIn,45,5349.3,0.0208
484,Books,55+,Female,Texas,Instagram,7,3156.59,0.067
485,Shoes,35-44,Other,California,Instagram,7,4155.97,0.054
486,Laptops,55+,Male,California,YouTube,60,2578.88,0.0447
487,Shoes,45-54,Other,California,LinkedIn,30,2589.74,0.0246
488,Laptops,55+,Male,Florida,Google Ads,45,4969.01,0.074
489,Furniture,45-54,Male,Florida,Google Ads,45,8979.4,0.0819
490,Smartphones,55+,Male,Florida,YouTube,45,2322.76,0.0359
491,Shoes,55+,Female,Texas,YouTube,14,3234.77,0.0394
492,Books,55+,Male,California,LinkedIn,60,8603.39,0.0502
493,Furniture,25-34,Other,Illinois,YouTube,45,3722.93,0.0533
494,Shoes,25-34,Female,Illinois,Instagram,60,9642.93,0.0415
495,Books,55+,Female,New York,Google Ads,30,3054.74,0.0788
496,Shoes,45-54,Male,New York,Instagram,30,4700.36,0.0411
497,Laptops,35-44,Female,Illinois,Facebook,30,1408.29,0.0425
498,Shoes,18-24,Male,California,Instagram,14,9925.67,0.0747
499,Shoes,25-34,Other,Florida,Google Ads,30,8956.35,0.0788
500,Shoes,55+,Female,Illinois,Facebook,60,8266.84,0.0326
501,Furniture,18-24,Female,Illinois,LinkedIn,7,1994.75,0.0347
502,Shoes,25-34,Other,New York,Facebook,7,9708.9,0.0626
503,Books,35-44,Other,California,YouTube,60,9326.94,0.0598
504,Laptops,45-54,Male,Illinois,Google Ads,7,4638.88,0.0672
505,Laptops,55+,Female,Florida,YouTube,45,6975.55,0.0549
506,Shoes,35-44,Other,Florida,Instagram,7,9928.36,0.0652
507,Furniture,25-34,Female,Texas,LinkedIn,14,4392.58,0.0515
508,Furniture,55+,Other,Florida,Google Ads,30,1573.93,0.0676
509,Books,18-24,Female,Illinois,LinkedIn,7,8743.9,0.0618
510,Shoes,45-54,Other,Illinois,Google Ads,7,5026.61,0.0651
511,Laptops,25-34,Female,Florida,YouTube,14,9876.21,0.0746
512,Furniture,45-54,Male,New York,Instagram,14,5733.48,0.0567
513,Shoes,55+,Female,California,Facebook,7,780.04,0.0163
514,Furniture,35-44,Male,Illinois,LinkedIn,45,5171.41,0.0498
515,Furniture,45-54,Male,Florida,Google Ads,7,7321.59,0.0921
516,Laptops,18-24,Male,Florida,Google Ads,45,747.29,0.0585
517,Smartphones,25-34,Female,Illinois,LinkedIn,30,4427.76,0.0416
518,Books,18-24,Female,Texas,Facebook,60,1977.82,0.0353
519,Books,45-54,Male,California,Instagram,30,6609.42,0.0633
520,Laptops,35-44,Other,Illinois,Google Ads,7,9594.79,0.0958
521,Furniture,35-44,Female,Florida,Google Ads,7,6433.56,0.082
522,Shoes,18-24,Female,Texas,LinkedIn,45,7101.34,0.059
523,Furniture,55+,Female,Illinois,LinkedIn,14,4267.35,0.0424
524,Laptops,55+,Female,California,Google Ads,45,5849.84,0.0598
525,Books,35-44,Male,Texas,Google Ads,14,5666.65,0.0818
526,Furniture,18-24,Other,Florida,Google Ads,14,7716.26,0.0803
527,Books,18-24,Other,New York,YouTube,14,8640.66,0.0648
528,Shoes,18-24,Other,California,Google Ads,14,6797.42,0.0932
529,Books,45-54,Other,Texas,Instagram,7,9808.18,0.0714
530,Books,55+,Male,Illinois,Instagram,60,8368.74,0.0592
531,Smartphones,55+,Female,Illinois,Facebook,60,1684.14,0.0186
532,Smartphones,45-54,Female,Texas,LinkedIn,30,5321.02,0.042
533,Smartphones,25-34,Male,Illinois,Facebook,30,9080.74,0.0676
534,Books,45-54,Female,Texas,Google Ads,30,9467.38,0.0967
535,Laptops,18-24,Male,California,LinkedIn,45,4111.96,0.0386
536,Books,45-54,Other,Illinois,Google Ads,30,7394.19,0.0824
537,Laptops,18-24,Male,California,LinkedIn,30,4400.18,0.0452
538,Laptops,35-44,Female,Florida,YouTube,30,1674.77,0.0583
539,Smartphones,18-24,Female,Florida,YouTube,7,8903.81,0.0944
540,Furniture,55+,Female,Florida,YouTube,30,9353.55,0.0708
541,Shoes,45-54,Other,Florida,Facebook,60,5295.13,0.0364
542,Smartphones,18-24,Male,Illinois,LinkedIn,7,673.92,0.0473
543,Smartphones,25-34,Male,Texas,Facebook,14,8252.34,0.0717
544,Furniture,35-44,Female,Illinois,LinkedIn,45,5031.12,0.0549
545,Shoes,25-34,Male,Illinois,Google Ads,7,1212.77,0.0793
546,Books,25-34,Female,California,YouTube,7,2299.22,0.0585
547,Books,25-34,Male,Texas,YouTube,60,1945.13,0.0537
548,Smartphones,35-44,Other,New York,LinkedIn,30,7019.65,0.0505
549,Shoes,35-44,Other,New York,Facebook,14,3344.39,0.0435
550,Smartphones,35-44,Male,Texas,Facebook,60,1713.06,0.0411
551,Laptops,35-44,Other,New York,Instagram,60,9217.66,0.0449
552,Smartphones,25-34,Other,Texas,YouTube,7,9587.05,0.0855
553,Smartphones,55+,Other,California,YouTube,14,1816.47,0.028
554,Books,55+,Female,California,Facebook,60,2687.24,0.0427
555,Books,35-44,Male,Illinois,YouTube,45,6125.15,0.0527
556,Books,45-54,Male,New York,Facebook,45,1929.82,0.0484
557,Laptops,18-24,Female,Texas,Instagram,60,2006.62,0.0341
558,Books,45-54,Female,California,LinkedIn,7,3697.47,0.0534
559,Shoes,45-54,Other,Illinois,LinkedIn,45,9517.12,0.0363
560,Furniture,45-54,Male,New York,Instagram,7,9643.2,0.0574
561,Shoes,55+,Female,New York,YouTube,30,8496.99,0.0452
562,Shoes,18-24,Other,New York,Google Ads,30,7109.27,0.0847
563,Books,45-54,Male,California,YouTube,7,7346.4,0.0719
564,Furniture,35-44,Other,California,Facebook,60,4960.94,0.0611
565,Furniture,55+,Male,New York,Google Ads,30,5536.47,0.0829
566,Furniture,35-44,Other,California,Instagram,30,6527.3,0.0584
567,Laptops,35-44,Male,New York,LinkedIn,45,7447.22,0.0391
568,Books,45-54,Male,Florida,LinkedIn,60,1420.04,0.026
569,Furniture,35-44,Male,California,YouTube,7,2636.43,0.0673
570,Laptops,18-24,Male,Texas,LinkedIn,30,9647.96,0.054
571,Smartphones,35-44,Other,California,YouTube,60,3683.85,0.0352
572,Smartphones,45-54,Female,New York,Facebook,30,3050.51,0.0331
573,Laptops,35-44,Male,Texas,Facebook,45,4508.16,0.0636
574,Laptops,55+,Male,Illinois,Instagram,60,3263.75,0.0311
575,Books,55+,Male,Texas,Facebook,14,1366.21,0.0539
576,Books,55+,Male,Texas,YouTube,45,2475.63,0.0549
577,Smartphones,25-34,Other,California,LinkedIn,7,6581.52,0.0559
578,Furniture,55+,Female,Texas,Facebook,60,2620.23,0.0453
579,Smartphones,55+,Female,Texas,Facebook,30,6652.84,0.0449
580,Furniture,25-34,Female,New York,YouTube,60,1450.77,0.0402
581,Furniture,55+,Other,California,Facebook,7,897.83,0.0446
582,Books,45-54,Female,New York,LinkedIn,60,8684.89,0.045
583,Shoes,55+,Other,California,LinkedIn,30,7720.25,0.0332
584,Shoes,55+,Other,Illinois,LinkedIn,45,6827.26,0.0251
585,Laptops,25-34,Male,Texas,LinkedIn,45,793.54,0.0317
586,Books,45-54,Other,California,Google Ads,30,2773.86,0.0772
587,Furniture,35-44,Female,Texas,LinkedIn,14,8216.99,0.0647
588,Shoes,18-24,Female,Texas,Google Ads,14,1874.34,0.0811
589,Furniture,45-54,Female,Florida,LinkedIn,45,8222.11,0.0562
590,Shoes,35-44,Male,New York,LinkedIn,7,6050.22,0.0367
591,Shoes,45-54,Male,California,YouTube,60,7533.5,0.0444
592,Shoes,35-44,Male,Illinois,LinkedIn,30,6622.82,0.0522
593,Books,35-44,Other,Florida,Facebook,7,4461.4,0.0582
594,Smartphones,45-54,Female,New York,LinkedIn,60,3273.78,0.021
595,Furniture,25-34,Other,Illinois,Instagram,45,6890.93,0.0496
596,Books,45-54,Other,Illinois,YouTube,30,8165.67,0.0703
597,Books,45-54,Female,Texas,YouTube,7,924.96,0.0561
598,Books,35-44,Male,New York,LinkedIn,60,4109.13,0.0382
599,Books,18-24,Female,Florida,Instagram,45,3831.93,0.0363
600,Books,35-44,Other,California,LinkedIn,45,5814.97,0.0458
601,Laptops,55+,Other,California,Facebook,60,1582.29,0.0228
602,Furniture,45-54,Male,Florida,YouTube,14,9367.48,0.0697
603,Books,45-54,Other,Texas,YouTube,14,5710.85,0.0745
604,Furniture,25-34,Other,Texas,Instagram,60,9275.65,0.0524
605,Laptops,35-44,Female,Illinois,Google Ads,60,8260.94,0.072
606,Laptops,25-34,Male,New York,Instagram,60,2320.57,0.0398
607,Furniture,45-54,Female,Illinois,Facebook,45,1757.22,0.0381
608,Shoes,35-44,Female,California,Instagram,30,8681.88,0.0452
609,Smartphones,35-44,Female,Florida,Google Ads,45,5592.95,0.0724
610,Shoes,55+,Other,New York,Facebook,45,687.56,0.004
611,Shoes,55+,Other,Florida,Facebook,14,9375.15,0.0454
612,Shoes,18-24,Male,New York,Google Ads,60,4993.77,0.0701
613,Books,55+,Other,California,LinkedIn,45,3358.89,0.0399
614,Laptops,35-44,Male,California,Instagram,45,5407.68,0.0525
615,Shoes,55+,Female,New York,Facebook,60,8317.72,0.029
616,Laptops,18-24,Female,Texas,Instagram,30,1547.78,0.036
617,Furniture,45-54,Other,New York,Google Ads,14,3909.86,0.0797
618,Smartphones,55+,Other,California,YouTube,7,3529.23,0.0441
619,Furniture,35-44,Male,Florida,Google Ads,45,8476.67,0.0831
620,Furniture,45-54,Other,Illinois,Instagram,30,7895.44,0.0741
621,Books,35-44,Other,Florida,Facebook,7,4300.99,0.0638
622,Smartphones,45-54,Other,California,Instagram,60,6812.64,0.0338
623,Furniture,35-44,Female,Florida,YouTube,7,4247.23,0.0722
624,Furniture,55+,Other,Texas,Facebook,60,5927.48,0.0572
625,Smartphones,55+,Other,Texas,YouTube,30,9916.55,0.0583
626,Smartphones,18-24,Female,New York,LinkedIn,7,5587.96,0.0523
627,Furniture,45-54,Female,Florida,Google Ads,14,9891.46,0.0908
628,Smartphones,18-24,Female,Florida,LinkedIn,30,7598.39,0.063
629,Furniture,25-34,Female,California,Instagram,7,1646.86,0.0409
630,Furniture,55+,Other,New York,LinkedIn,45,8061.68,0.0474
631,Books,45-54,Other,New York,Google Ads,7,2032.21,0.0654
632,Shoes,18-24,Other,Florida,Facebook,7,5557.12,0.0752
633,Furniture,18-24,Male,Illinois,YouTube,14,6325.83,0.0616
634,Laptops,25-34,Female,Florida,Facebook,30,8976.19,0.07
635,Shoes,18-24,Other,Florida,LinkedIn,45,2499.03,0.0432
636,Shoes,35-44,Other,Florida,Instagram,30,8821.45,0.0466
637,Shoes,55+,Other,Texas,LinkedIn,30,9377.69,0.0354
638,Books,18-24,Female,New York,Google Ads,45,1350.13,0.0443
639,Furniture,18-24,Female,Texas,Google Ads,45,8910.21,0.0616
640,Books,25-34,Female,Illinois,Instagram,14,2962.21,0.0531
641,Furniture,35-44,Other,California,Facebook,60,1269.51,0.0388
642,Books,18-24,Female,Illinois,Google Ads,14,9606.46,0.0798
643,Books,55+,Other,New York,Google Ads,45,4225.93,0.0612
644,Laptops,55+,Male,California,Instagram,7,6418.34,0.0524
645,Books,18-24,Female,Illinois,Facebook,7,5752.29,0.0559
646,Smartphones,35-44,Female,New York,LinkedIn,30,2525.23,0.0329
647,Laptops,55+,Other,Illinois,YouTube,30,6860.87,0.049
648,Books,55+,Female,California,Instagram,60,938.09,0.0289
649,Shoes,35-44,Female,California,Facebook,60,2429.4,0.0268
650,Smartphones,35-44,Other,Illinois,YouTube,60,9474.31,0.051
651,Smartphones,18-24,Other,Texas,Instagram,60,9558.32,0.0626
652,Smartphones,45-54,Other,Illinois,LinkedIn,7,5085.22,0.0405
653,Laptops,25-34,Male,Illinois,LinkedIn,45,2106.18,0.0395
654,Books,45-54,Other,Illinois,Facebook,60,4505.39,0.0459
655,Books,45-54,Female,Texas,Facebook,14,8832.17,0.0644
656,Shoes,55+,Male,Florida,LinkedIn,60,1167.6,0.0068
657,Shoes,35-44,Other,California,LinkedIn,7,1714.75,0.035
658,Smartphones,55+,Male,New York,Instagram,30,9008.7,0.0342
659,Shoes,25-34,Male,California,Facebook,14,4446.14,0.0584
660,Laptops,18-24,Female,California,YouTube,60,1292.86,0.0327
661,Books,25-34,Male,Florida,LinkedIn,7,1822.49,0.0486
662,Smartphones,55+,Other,California,YouTube,30,8883.26,0.0456
663,Shoes,55+,Male,California,Facebook,60,5155.98,0.0325
664,Laptops,55+,Male,Texas,Facebook,7,2048.45,0.049
665,Laptops,55+,Female,Texas,Google Ads,7,8993.57,0.0888
666,Shoes,45-54,Female,Texas,LinkedIn,45,8530.15,0.0293
667,Books,18-24,Other,Texas,Facebook,7,718.72,0.0325
668,Shoes,45-54,Female,Texas,Facebook,60,6019.41,0.0463
669,Smartphones,55+,Other,New York,LinkedIn,7,2821.2,0.0311
670,Shoes,35-44,Other,Florida,Google Ads,14,5564.79,0.0722
671,Laptops,45-54,Female,Illinois,Google Ads,7,3153.05,0.0518
672,Shoes,55+,Male,Texas,Google Ads,7,3500.82,0.0629
673,Books,55+,Female,Florida,Google Ads,14,6217.6,0.0801
674,Furniture,18-24,Male,Illinois,Instagram,60,5619.16,0.0246
675,Shoes,25-34,Male,California,LinkedIn,30,4254.33,0.0449
676,Books,45-54,Other,California,LinkedIn,45,1521.9,0.0317
677,Books,45-54,Other,Florida,LinkedIn,30,9709.53,0.0683
678,Laptops,45-54,Female,New York,Google Ads,60,2158.75,0.0489
679,Books,55+,Male,New York,Google Ads,60,6514.61,0.0675
680,Books,18-24,Female,Florida,Facebook,14,1286.08,0.0487
681,Books,55+,Other,New York,Instagram,30,7038.97,0.061
682,Books,55+,Male,New York,LinkedIn,7,1400.98,0.0384
683,Smartphones,35-44,Female,California,Instagram,14,2680.33,0.044
684,Smartphones,18-24,Female,New York,LinkedIn,14,6646.36,0.0608
685,Laptops,45-54,Other,New York,Google Ads,45,3187.88,0.063
686,Shoes,25-34,Other,Florida,Google Ads,14,5562.08,0.096
687,Books,45-54,Other,New York,LinkedIn,30,1682.8,0.03
688,Shoes,55+,Other,Texas,YouTube,60,2422.81,0.0338
689,Shoes,18-24,Female,Texas,Google Ads,45,7470.87,0.0806
690,Laptops,18-24,Other,Florida,Facebook,7,833.82,0.0394
691,Books,18-24,Other,Texas,Google Ads,30,1562.1,0.0641
692,Books,35-44,Female,California,Facebook,7,2542.08,0.0516
693,Furniture,45-54,Female,Florida,Instagram,14,691.81,0.0393
694,Shoes,35-44,Male,New York,Google Ads,30,1406.1,0.0529
695,Shoes,25-34,Female,Texas,Google Ads,45,3173.22,0.0771
696,Smartphones,55+,Male,California,Instagram,45,1382.72,0.0073
697,Furniture,35-44,Other,Florida,Facebook,7,8728.13,0.0877
698,Smartphones,35-44,Male,Florida,YouTube,60,1127.7,0.0421
699,Smartphones,55+,Male,New York,Facebook,45,8679.35,0.0422
700,Smartphones,18-24,Other,Illinois,LinkedIn,7,8317.17,0.0706
701,Laptops,55+,Other,Texas,LinkedIn,60,1457.24,0.0271
702,Laptops,45-54,Other,California,LinkedIn,30,739.32,0.0261
703,Smartphones,55+,Male,Florida,Instagram,45,974.92,0.0161
704,Furniture,18-24,Female,Texas,Facebook,45,6108.59,0.0438
705,Shoes,55+,Female,California,Google Ads,7,6868.36,0.0608
706,Furniture,35-44,Female,California,LinkedIn,45,6396.21,0.0472
707,Books,25-34,Other,Florida,Facebook,7,5644.03,0.0726
708,Laptops,35-44,Other,Texas,Google Ads,45,2159.5,0.0703
709,Shoes,25-34,Female,California,Facebook,7,8489.06,0.0718
710,Shoes,55+,Other,Florida,Instagram,45,3611.77,0.0372
711,Books,45-54,Male,Texas,LinkedIn,30,9868.69,0.0623
712,Books,55+,Male,Texas,YouTube,30,4156.15,0.0617
713,Smartphones,18-24,Other,Florida,LinkedIn,7,2998.55,0.0707
714,Laptops,55+,Female,Texas,LinkedIn,30,8995.38,0.0469
715,Laptops,25-34,Female,Illinois,Instagram,7,5890.43,0.0689
716,Furniture,35-44,Male,California,Google Ads,7,7357.58,0.0904
717,Smartphones,45-54,Other,California,LinkedIn,14,4379.79,0.0408
718,Smartphones,55+,Female,Texas,Google Ads,30,8925.7,0.0792
719,Smartphones,55+,Female,Florida,Google Ads,14,9218.39,0.0699
720,Smartphones,35-44,Other,New York,Instagram,14,4649.3,0.0562
721,Laptops,45-54,Other,Texas,LinkedIn,45,2786.88,0.0327
722,Laptops,55+,Female,New York,Instagram,7,6652.88,0.0358
723,Smartphones,55+,Other,Texas,Instagram,60,9568.55,0.0297
724,Furniture,25-34,Other,New York,YouTube,14,6413.24,0.0652
725,Shoes,25-34,Other,Texas,Instagram,45,9565.11,0.0679
726,Shoes,18-24,Female,Florida,YouTube,30,3766.18,0.0751
727,Furniture,35-44,Male,New York,Google Ads,60,9193.25,0.0842
728,Smartphones,45-54,Other,Illinois,Google Ads,7,1569.38,0.0741
729,Laptops,55+,Female,Florida,Facebook,45,3908.93,0.0433
730,Shoes,55+,Male,Texas,Facebook,60,5197.48,0.032
731,Books,18-24,Female,New York,Google Ads,7,6704.55,0.0761
732,Books,55+,Female,California,LinkedIn,7,3294.32,0.0585
733,Furniture,35-44,Female,Florida,Facebook,60,9280.27,0.0571
734,Smartphones,18-24,Male,New York,Instagram,45,9083.21,0.0736
735,Shoes,35-44,Female,Florida,Facebook,60,8093.7,0.0491
736,Smartphones,18-24,Male,New York,Google Ads,14,1586.44,0.0729
737,Shoes,55+,Other,California,LinkedIn,7,1243.76,0.0089
738,Furniture,18-24,Male,Illinois,Google Ads,30,5232.25,0.0681
739,Furniture,25-34,Female,California,LinkedIn,60,7770.77,0.0323
740,Books,45-54,Male,Texas,Facebook,60,1670.74,0.0422
741,Smartphones,55+,Female,Florida,Instagram,7,6593.66,0.0409
742,Books,45-54,Other,Illinois,Instagram,7,5514.63,0.0744
743,Smartphones,55+,Male,Florida,Google Ads,60,7396.9,0.0585
744,Books,45-54,Other,New York,LinkedIn,30,4636.06,0.0367
745,Laptops,25-34,Male,Texas,Facebook,7,7086.32,0.07
746,Laptops,45-54,Female,Texas,LinkedIn,7,2016.28,0.0471
747,Laptops,18-24,Male,Florida,LinkedIn,14,2538.65,0.0374
748,Laptops,45-54,Other,Texas,LinkedIn,45,9081.67,0.044
749,Shoes,55+,Male,Florida,Facebook,14,3629.06,0.0481
750,Laptops,35-44,Other,New York,LinkedIn,30,9862.31,0.056
751,Furniture,45-54,Other,New York,Instagram,45,938.94,0.0278
752,Furniture,45-54,Female,Florida,Google Ads,60,5210.82,0.077
753,Shoes,45-54,Male,California,YouTube,30,3587.38,0.041
754,Laptops,55+,Other,California,LinkedIn,30,9961.67,0.0404
755,Laptops,45-54,Female,New York,Instagram,14,9905.33,0.0627
756,Laptops,55+,Female,Illinois,Instagram,45,2734.81,0.0327
757,Books,55+,Female,California,Google Ads,30,3038.94,0.0716
758,Smartphones,35-44,Other,Florida,Google Ads,45,7621.89,0.0751
